xfa,yfa,xmem,ymem,group
,,115,114,
,,115,120,
,,115,121,
,,115,122,
,,115,123,
,,115,124,
,,115,125,
,,115,140,
,,115,141,
,,115,142,
,,115,143,
,,115,144,
,,116,101,
,,116,102,
,,116,103,
,,116,104,
,,116,105,
,,116,106,
,,116,109,
,,116,110,
,,116,111,
,,116,112,
,,116,113,
,,116,114,
,,116,119,
,,116,120,
,,116,121,
,,116,122,
,,116,123,
,,116,124,
,,116,141,
,,116,142,
,,116,143,
,,116,144,
,,116,145,
,,117,101,
,,117,102,
,,117,103,
,,117,104,
,,117,105,
,,117,106,
,,117,110,
,,117,111,
,,117,112,
,,117,113,
,,117,114,
,,117,115,
,,117,119,
,,117,120,
,,117,121,
,,117,122,
,,117,123,
,,117,142,
,,117,143,
,,117,144,
,,117,145,
,,117,146,
,,118,101,
,,118,102,
,,118,103,
,,118,104,
,,118,105,
,,118,106,
,,118,112,
,,118,113,
,,118,114,
,,118,115,
,,118,116,
,,118,118,
,,118,119,
,,118,120,
,,118,121,
,,118,122,
,,118,142,
,,118,143,
,,118,144,
,,118,145,
,,118,146,
,,118,147,
,,119,101,
,,119,102,
,,119,103,
,,119,104,
,,119,105,
,,119,106,
,,119,112,
,,119,113,
,,119,114,
,,119,115,
,,119,116,
,,119,117,
,,119,118,
,,119,119,
,,119,120,
,,119,121,
,,119,143,
,,119,144,
,,119,145,
,,119,146,
,,119,147,
,,120,101,
,,120,102,
,,120,103,
,,120,104,
,,120,105,
,,120,113,
,,120,114,
,,120,115,
,,120,116,
,,120,117,
,,120,118,
,,120,119,
,,120,120,
,,120,121,
,,120,144,
,,120,145,
,,120,146,
,,120,147,
,,120,148,
,,121,102,
,,121,103,
,,121,104,
,,121,105,
,,121,114,
,,121,115,
,,121,116,
,,121,117,
,,121,118,
,,121,119,
,,121,120,
,,121,145,
,,121,146,
,,121,147,
,,121,148,
,,121,149,
,,122,102,
,,122,103,
,,122,104,
,,122,105,
,,122,114,
,,122,115,
,,122,116,
,,122,117,
,,122,118,
,,122,119,
,,122,145,
,,122,146,
,,122,147,
,,122,148,
,,122,149,
,,122,150,
,,123,101,
,,123,102,
,,123,103,
,,123,104,
,,123,105,
,,123,115,
,,123,116,
,,123,117,
,,123,118,
,,123,146,
,,123,147,
,,123,148,
,,123,149,
,,123,150,
,,123,151,
,,124,101,
,,124,102,
,,124,103,
,,124,104,
,,124,105,
,,124,147,
,,124,148,
,,124,149,
,,124,150,
,,124,151,
,,124,152,
,,125,100,
,,125,101,
,,125,102,
,,125,103,
,,125,104,
,,125,148,
,,125,149,
,,125,150,
,,125,151,
,,125,152,
,,126,99,
,,126,100,
,,126,101,
,,126,102,
,,126,103,
,,126,149,
,,126,150,
,,126,151,
,,126,152,
,,126,153,
,,127,98,
,,127,99,
,,127,100,
,,127,101,
,,127,102,
,,127,103,
,,127,150,
,,127,151,
,,127,152,
,,127,153,
,,127,154,
,,128,98,
,,128,99,
,,128,100,
,,128,101,
,,128,102,
,,128,150,
,,128,151,
,,128,152,
,,128,153,
,,128,154,
,,128,155,
,,128,156,
,,129,98,
,,129,99,
,,129,100,
,,129,101,
,,129,151,
,,129,152,
,,129,153,
,,129,154,
,,129,155,
,,129,156,
,,129,157,
,,130,98,
,,130,99,
,,130,100,
,,130,152,
,,130,153,
,,130,154,
,,130,155,
,,130,156,
,,130,157,
,,131,98,
,,131,99,
,,131,100,
,,131,154,
,,131,155,
,,131,156,
,,131,157,
,,132,98,
,,132,99,
,,132,100,
,,132,155,
,,132,156,
,,132,157,
,,132,158,
,,133,98,
,,133,99,
,,133,100,
,,133,101,
,,133,155,
,,133,156,
,,133,157,
,,133,158,
,,134,98,
,,134,99,
,,134,100,
,,134,101,
,,134,155,
,,134,156,
,,134,157,
,,134,158,
,,134,159,
,,135,98,
,,135,99,
,,135,100,
,,135,101,
,,135,156,
,,135,157,
,,135,158,
,,135,159,
,,136,99,
,,136,100,
,,136,101,
,,136,102,
,,136,156,
,,136,157,
,,136,158,
,,136,159,
,,136,160,
,,137,99,
,,137,100,
,,137,101,
,,137,102,
,,137,157,
,,137,158,
,,137,159,
,,137,160,
,,138,99,
,,138,100,
,,138,101,
,,138,102,
,,138,103,
,,138,157,
,,138,158,
,,138,159,
,,138,160,
,,138,161,
,,139,100,
,,139,101,
,,139,102,
,,139,103,
,,139,104,
,,139,158,
,,139,159,
,,139,160,
,,139,161,
,,139,162,
,,140,100,
,,140,101,
,,140,102,
,,140,103,
,,140,104,
,,140,105,
,,140,106,
,,140,158,
,,140,159,
,,140,160,
,,140,161,
,,140,162,
,,141,101,
,,141,102,
,,141,103,
,,141,104,
,,141,105,
,,141,106,
,,141,107,
,,141,159,
,,141,160,
,,141,161,
,,141,162,
,,142,102,
,,142,103,
,,142,104,
,,142,105,
,,142,106,
,,142,107,
,,142,108,
,,142,109,
,,142,110,
,,142,111,
,,142,112,
,,142,159,
,,142,160,
,,142,161,
,,142,162,
,,143,104,
,,143,105,
,,143,106,
,,143,107,
,,143,108,
,,143,109,
,,143,110,
,,143,111,
,,143,112,
,,143,113,
,,143,158,
,,143,159,
,,143,160,
,,143,161,
,,143,162,
,,144,105,
,,144,106,
,,144,107,
,,144,108,
,,144,109,
,,144,110,
,,144,111,
,,144,112,
,,144,113,
,,144,114,
,,144,115,
,,144,147,
,,144,148,
,,144,149,
,,144,150,
,,144,151,
,,144,152,
,,144,153,
,,144,154,
,,144,155,
,,144,156,
,,144,157,
,,144,158,
,,144,159,
,,144,160,
,,144,161,
,,144,162,
,,145,110,
,,145,111,
,,145,112,
,,145,113,
,,145,114,
,,145,115,
,,145,116,
,,145,145,
,,145,146,
,,145,147,
,,145,148,
,,145,149,
,,145,150,
,,145,151,
,,145,152,
,,145,153,
,,145,154,
,,145,155,
,,145,156,
,,145,157,
,,145,158,
,,145,159,
,,145,160,
,,145,161,
,,146,111,
,,146,112,
,,146,113,
,,146,114,
,,146,115,
,,146,116,
,,146,117,
,,146,144,
,,146,145,
,,146,146,
,,146,147,
,,146,148,
,,146,149,
,,146,150,
,,146,151,
,,146,152,
,,146,153,
,,146,154,
,,146,155,
,,146,156,
,,146,157,
,,146,158,
,,146,159,
,,146,160,
,,147,113,
,,147,114,
,,147,115,
,,147,116,
,,147,117,
,,147,118,
,,147,119,
,,147,143,
,,147,144,
,,147,145,
,,147,146,
,,147,147,
,,147,148,
,,147,149,
,,147,150,
,,147,151,
,,147,152,
,,147,154,
,,147,155,
,,147,156,
,,147,157,
,,147,158,
,,147,159,
,,148,114,
,,148,115,
,,148,116,
,,148,117,
,,148,118,
,,148,119,
,,148,142,
,,148,143,
,,148,144,
,,148,145,
,,148,146,
,,148,147,
,,149,115,
,,149,116,
,,149,117,
,,149,118,
,,149,119,
,,149,120,
,,149,138,
,,149,139,
,,149,140,
,,149,141,
,,149,142,
,,149,143,
,,149,144,
,,149,145,
,,149,146,
,,150,117,
,,150,118,
,,150,119,
,,150,120,
,,150,137,
,,150,138,
,,150,139,
,,150,140,
,,150,141,
,,150,142,
,,150,143,
,,150,144,
,,150,145,
,,151,117,
,,151,118,
,,151,119,
,,151,120,
,,151,136,
,,151,137,
,,151,138,
,,151,139,
,,151,140,
,,151,141,
,,151,142,
,,151,143,
,,151,144,
,,152,118,
,,152,119,
,,152,120,
,,152,135,
,,152,136,
,,152,137,
,,152,138,
,,152,139,
,,152,140,
,,153,118,
,,153,119,
,,153,120,
,,153,121,
,,153,134,
,,153,135,
,,153,136,
,,153,137,
,,153,138,
,,153,139,
,,154,118,
,,154,119,
,,154,120,
,,154,121,
,,154,133,
,,154,134,
,,154,135,
,,154,136,
,,154,137,
,,154,138,
,,155,118,
,,155,119,
,,155,120,
,,155,121,
,,155,132,
,,155,133,
,,155,134,
,,155,135,
,,155,136,
,,155,137,
,,156,119,
,,156,120,
,,156,121,
,,156,122,
,,156,131,
,,156,132,
,,156,133,
,,156,134,
,,156,135,
,,156,136,
,,157,119,
,,157,120,
,,157,121,
,,157,122,
,,157,131,
,,157,132,
,,157,133,
,,157,134,
,,157,135,
,,158,119,
,,158,120,
,,158,121,
,,158,122,
,,158,129,
,,158,130,
,,158,131,
,,158,132,
,,158,133,
,,158,134,
,,159,119,
,,159,120,
,,159,121,
,,159,122,
,,159,129,
,,159,130,
,,159,131,
,,159,132,
,,159,133,
,,160,119,
,,160,120,
,,160,121,
,,160,122,
,,160,129,
,,160,130,
,,160,131,
,,160,132,
,,160,133,
,,161,119,
,,161,120,
,,161,121,
,,161,122,
,,161,128,
,,161,129,
,,161,130,
,,161,131,
,,162,120,
,,162,121,
,,162,122,
,,162,125,
,,162,126,
,,162,127,
,,162,128,
,,162,129,
,,162,130,
,,162,131,
,,163,120,
,,163,121,
,,163,122,
,,163,125,
,,163,126,
,,163,127,
,,163,128,
,,163,129,
,,163,130,
,,163,131,
,,164,120,
,,164,121,
,,164,122,
,,164,124,
,,164,125,
,,164,126,
,,164,127,
,,164,128,
,,164,129,
,,164,130,
,,165,120,
,,165,121,
,,165,122,
,,165,123,
,,165,124,
,,165,125,
,,165,126,
,,165,127,
,,166,120,
,,166,121,
,,166,122,
,,166,123,
,,166,124,
,,166,125,
,,166,126,
,,166,127,
,,167,120,
,,167,121,
,,167,122,
,,167,123,
,,167,124,
,,167,125,
,,167,126,
,,168,121,
,,168,122,
,,168,123,
,,168,124,
,,168,125,
,,168,126,
